racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,result_bin
-3.0,0.19793640773993285,0.9537500000000001,0.15400000000000005,0.11659999999999997,0.13156,0.021275407211996607,0.06377122054485751,0.1453237288791579,-0.8647,0.15400000000000005,-0.876175,-0.3,0
-1.0,0.21835851158447567,0.9550000000000001,0.021599999999999966,0.012999999999999972,0.01643999999999997,0.032253333987499196,0.05570138732998875,0.1167448094337537,-0.9827,0.021599999999999966,-0.9656750000000001,-0.1,0
-4.0,0.28769722234775025,0.951875,-0.3284,-0.3184,-0.3224,0.03568624561315882,0.07529828098851732,0.18772335854885572,-0.6766,0.3284,-0.79915,-0.4,0
-1.0,0.19962003015988267,0.9550000000000001,0.27319999999999994,0.19620000000000004,0.227,0.022922493724400455,0.021249958438094962,0.09335776473703106,-0.7653000000000001,0.27319999999999994,-0.911325,-0.1,1
-1.0,0.19962003015988267,0.9550000000000001,0.27319999999999994,0.19620000000000004,0.227,0.022922493724400455,0.021249958438094962,0.09335776473703106,-0.7653000000000001,0.27319999999999994,-0.911325,-0.1,1
-1.0,0.19879336657910096,0.9550000000000001,0.25120000000000003,0.18099999999999994,0.20908,0.023273811953078233,0.02220489590818875,0.09247769464174051,-0.7839,0.25120000000000003,-0.915975,-0.1,1
-1.0,0.20019504717998673,0.9550000000000001,0.28840000000000005,0.20659999999999998,0.23932,0.022681686979739542,0.020606962087814096,0.09397447145262684,-0.7525,0.28840000000000005,-0.908125,-0.1,1
-1.0,0.19893458476292628,0.9550000000000001,0.2552,0.18379999999999996,0.21236,0.023207763114285216,0.022023815875721664,0.09262720478998207,-0.7805000000000001,0.2552,-0.915125,-0.1,1
-1.0,0.19901223271207436,0.9550000000000001,0.257,0.18519999999999995,0.21391999999999997,0.023178774759894983,0.021944569272026704,0.09270986437853429,-0.7789,0.257,-0.914725,-0.1,1
-1.0,0.1991489471814899,0.9550000000000001,0.26099999999999995,0.18780000000000002,0.21708,0.023114587017770895,0.021769589728855343,0.09285496790644052,-0.7756000000000001,0.26099999999999995,-0.9139,-0.1,1
-1.0,0.1991489471814899,0.9550000000000001,0.26099999999999995,0.18780000000000002,0.21708,0.023114587017770895,0.021769589728855343,0.09285496790644052,-0.7756000000000001,0.26099999999999995,-0.9139,-0.1,1
-2.0,0.17384673804195813,0.9524999999999999,-0.12900000000000006,0.011400000000000006,-0.04476000000000002,0.018978849553246135,0.051928755799049986,0.12001913112821,-0.9298,0.12900000000000006,-0.92245,-0.2,1
-5.0,0.1789881557620407,0.9524999999999999,-0.11560000000000002,0.021599999999999966,-0.03328000000000003,0.018808360114833698,0.05112631013973068,0.11866482746165907,-0.9314,0.11560000000000002,-0.83285,-0.5,1
1.0,0.44928852878607417,0.95,-1.0,0.07780000000000001,-0.35332,0.028647121723469234,0.1193078090484383,0.2595206244621256,1.0,1.0,-0.47,0.1,0
1.0,0.44917695064452323,0.95,-1.0,0.08459999999999994,-0.34924000000000005,0.02860243696770607,0.11886790892699794,0.259739024465433,1.0,1.0,-0.47,0.1,1
1.0,0.44917695064452323,0.95,-1.0,0.08459999999999994,-0.34924000000000005,0.02860243696770607,0.11886790892699794,0.259739024465433,1.0,1.0,-0.47,0.1,1
1.0,0.44929584415994467,0.95,-1.0,0.07719999999999999,-0.35368000000000005,0.02865059358231596,0.1193420496347457,0.25949802731511157,1.0,1.0,-0.47,0.1,1
1.0,0.4493147665516796,0.95,-1.0,0.07620000000000005,-0.35428,0.028657634458383145,0.11941151639734515,0.25946923527431887,1.0,1.0,-0.47,0.1,1
1.0,0.34095203307630756,0.95,0.3062,0.3397999999999999,0.32635999999999993,0.04689448645341132,0.18909411885781613,0.26628837039072667,-0.677,0.3062,-0.88925,0.1,0
1.0,0.3431720669137642,0.95,0.32139999999999985,0.3496000000000001,0.33831999999999995,0.04697463826976686,0.1902582652507424,0.2688142421846422,-0.6645000000000001,0.32139999999999985,-0.886125,0.1,0
1.0,0.4208962948852467,0.95,-0.7422,-0.4428,-0.56256,0.0284176185341901,0.11706406947705728,0.26632171018446704,0.26342857142857135,0.7422,-0.6541428571428571,0.1,0
1.0,0.4167884686837632,0.95,-0.732,-0.431,-0.5514,0.028313396966470488,0.11605787859704975,0.2638572005868487,0.23428571428571443,0.732,-0.6614285714285714,0.1,0
1.0,0.4167884686837632,0.95,-0.732,-0.431,-0.5514,0.028313396966470488,0.11605787859704975,0.2638572005868487,0.23428571428571443,0.732,-0.6614285714285714,0.1,0
-1.0,0.19023699379451553,0.9550000000000001,0.23319999999999994,0.06560000000000002,0.13263999999999998,0.02348535101520545,0.022789756625064883,0.08323087900042679,-0.8506,0.23319999999999994,-0.93265,-0.1,1
-1.0,0.2446025560842833,0.9550000000000001,-0.21040000000000006,-0.07019999999999996,-0.12628,0.030540720352554698,0.13934871265014293,0.2103094593258577,-0.8597,0.21040000000000006,-0.934925,-0.1,1
-1.0,0.2834704710132179,0.9550000000000001,-0.3166,-0.414,-0.37504,0.022430739066782054,0.07053997104221321,0.18919946099630414,-0.6347,0.3166,-0.878675,-0.1,1
-1.0,0.28765160349557267,0.9550000000000001,-0.35040000000000004,-0.4254,-0.3954,0.0225958213010518,0.07155640423102505,0.1938636531408506,-0.6120999999999999,0.35040000000000004,-0.8730249999999999,-0.1,1
2.0,0.2858209738859287,0.95,-0.3768,-0.4386,-0.41388,0.021376984866021565,0.0643429949730625,0.18880541353083471,-0.5923,0.3768,-0.838075,0.2,0
-1.0,0.2174233074270226,0.9550000000000001,-0.2314,-0.3378,-0.29524,0.021636150915123317,0.0658217334456459,0.17118925275388738,-0.7154,0.2314,-0.89885,-0.1,0
-1.0,0.21973992523760996,0.9550000000000001,-0.25079999999999997,-0.3444,-0.30696,0.02171488104102389,0.06627668736782588,0.17375806038216599,-0.7024,0.25079999999999997,-0.8956,-0.1,0
2.0,0.21919296952107925,0.95,-0.23,-0.3373999999999999,-0.29444,0.02163009625598123,0.06578685725578326,0.1710073952842743,-0.7163,0.23,-0.869075,0.2,0
2.0,0.21919296952107925,0.95,-0.23,-0.3373999999999999,-0.29444,0.02163009625598123,0.06578685725578326,0.1710073952842743,-0.7163,0.23,-0.869075,0.2,0
1.0,0.21375603921496267,0.95,-0.2014,-0.32819999999999994,-0.27747999999999995,0.021521335858302338,0.06516307164751678,0.1673116252222342,-0.7352000000000001,0.2014,-0.9038,0.1,0
2.0,0.21608349717744235,0.95,-0.20340000000000003,-0.3288,-0.27864,0.021528437501902125,0.06520364697334724,0.1675632744732604,-0.7339,0.20340000000000003,-0.873475,0.2,0
1.0,0.1279657953556595,0.95,0.25739999999999996,0.19140000000000001,0.2178,0.006654469920788665,0.012153810189623915,0.07041775300278373,-0.7756000000000001,0.25739999999999996,-0.9139,0.1,1
-2.0,0.23401580105644262,0.9524999999999999,-0.33640000000000003,-0.3982,-0.37348000000000003,0.022107332616376534,0.0685852892089831,0.1873393843496937,-0.6327,0.33640000000000003,-0.848175,-0.2,1
